Código interno;Código de barras;Nome;Preço regular;Promocao;Data termino promocao;estoque;ativo
14892;7893249058863;Sand Havaianas Top Athletic Preto;21,7918083860799;;;981;False
14519;7893249058986;Sand Havaianas Top Athletic Pto/Pto;6,58460904796575;;;277;False
14439;7893249130521;Sand Havaianas Top Basic Areia;2,12159625760889;;;681;False
15448;7893249208442;Sand Havaianas Top Basic Preta;32,2024672142468;;;688;False
14662;7893249130774;Sand Havaianas Top Basic Verde Folhagem;39,5358488538999;;;54;False
14438;7893249130651;Sand Havaianas Top Basic Vermelho;26,0718118498032;;;558;False
14899;7890541641922;Sand Havaianas Top Cinza Aco;22,0312093421986;;;795;False
14663;7890541883995;Sand Havaianas Top Disney Azul Aco;63,5267805508929;;;269;False
15757;7893249898339;Sand Havaianas Top Disney Ver/Mar;39,8449043743974;;;163;False
15741;7893249023816;Sand Havaianas Top Infinity Preto;23,9421454609264;;;878;False
15325;7893249212814;Sand Havaianas Top Line Areia;0,47019739987958;;;554;False
14893;7893249213293;Sand Havaianas Top Line Cinza Gelo;14,4128816026536;;;614;False
14865;7893249212753;Sand Havaianas Top Line Preto;23,0884699008216;;;487;False
14446;7891224677337;Sand Havaianas Top Marinho;55,988918143939;;;34;False
14664;7893249221298;Sand Havaianas Top Max Basic Bege Palha;20,8702736189156;;;366;False
14866;7893249221410;Sand Havaianas Top Max Basic Cinza Aco;61,1823055151362;;;184;False
15286;7893249221359;Sand Havaianas Top Max Basic Verm Rubi;25,8294828959443;;;83;False
14441;7890541200372;Sand Havaianas Top Max Herois Cinza;21,6947399591014;;;268;False
14440;7890541200310;Sand Havaianas Top Max Herois Marinho;44,6031532646863;;;294;False
15623;7890541706188;Sand Havaianas Top Mix Azul Prateado;25,7281766790006;;;505;False
14450;7890541642455;Sand Havaianas Top Rosa Porcelana;6,36651012322612;;;295;False
14876;7895265676335;Sand Havaianas Top Trad Roxo;73,9081846686277;;;206;False
14661;7890541642509;Sand Havaianas Top Verde Folhagem;3,21132211952459;;;752;False
13852;7891224677429;Sand Havaianas Top Verm.37/38;4,18935479783722;;;453;False
14864;7891109263792;Sand Havaianas Top Vermelho Rubi;31,8237285363895;;;141;False
14427;7893249091013;Sand Havaianas Top Vibes Rosa Porcelana;12,2045403876025;;;956;False
14426;7893249091068;Sand Havaianas Top Vibes Verde Orvalho;3,42596064180277;;;802;False
12232;12232;Sand Havaianas Trad Azul 23/24;61,7431025852218;;;645;False
12233;;Sand Havaianas Trad Azul 25/26;2,5634184566755;;;991;False
12235;;Sand Havaianas Trad Azul 27/28;20,7969427393428;;;363;False
12236;;Sand Havaianas Trad Azul 29/30;24,7962415044045;;;151;False
12237;;Sand Havaianas Trad Azul 31/32;89,7811995575206;;;603;False
12240;;Sand Havaianas Trad Azul 37/38;36,8540256936969;;;265;False
12243;;Sand Havaianas Trad Azul 41/42;4,14774924289813;;;772;False
12245;;Sand Havaianas Trad Azul 45/46;8,01964811084083;;;502;False
14678;7891109146552;Sand Havaianas Trad Preta;57,2643619657305;;;211;False
15549;7891109146545;Sand Havaianas Trad Preta 27/28;69,276782597226;;;257;False
12251;;Sand Havaianas Trad Preta 33/34;1,89106406227385;;;991;False
12252;;Sand Havaianas Trad Preta 35/36;0;;;752;False
12259;;Sand Havaianas Trad Rosa Maravilha 33/34;30,4399577608298;;;650;False
15739;7893249654508;Sand Havaianas Trend Bege Palha;15,9831596720681;;;337;False
11632;7909006891090;Sand Ipamena Romance 33/34 Pto Rosa;12,5874122732375;;;300;False
14499;7909224441541;Sand Ipanema Anatomica 37/38 Pto/Verm;21,0711572914836;;;661;False
14596;7909224777503;Sand Ipanema Anatomica Cinza/Cinza 39/40;12,7354085470841;;;712;False
12603;7909171764540;Sand Ipanema Bossa Azul/Rosa 33/34;30,8231323098788;;;423;False
11260;7909171764571;Sand Ipanema Bossa Azul/Rosa 37/38;5,42812768628195;;;976;False
10011;7909171764588;Sand Ipanema Bossa Azul/Rosa 39/40;7,03628151078442;;;145;False
10908;7909224530535;Sand Ipanema City Graf/Azul N33/34;28,4378438504892;;;87;False
10823;7909224530559;Sand Ipanema City Graf/Azul N36;30,3602740588741;;;949;False
10838;7909224530573;Sand Ipanema City Graf/Azul N38;0,0624980130981352;;;711;False
10840;7909224530580;Sand Ipanema City Graf/Azul N39/40;57,0251757692106;;;237;False
12081;;Sand Ipanema Classica 23/24 Azul/Azul;16,2129648102318;;;324;False
11640;7909224450710;Sand Ipanema Classica 23/24 Rosa/Ouro;83,0397292804157;;;94;False
13978;7909224755600;Sand Ipanema Classica 23/24 Vde/Pto;6,36673376871558;;;172;False
12083;;Sand Ipanema Classica 25/26 Azul/Azul;38,0051773144981;;;982;False
11626;7909224450727;Sand Ipanema Classica 25/26 Rosa/Ouro;10,7155223741471;;;654;False
12084;;Sand Ipanema Classica 25/26 Rosa/Rosa;4,96595796092282;;;867;False
12085;;Sand Ipanema Classica 27/28 Azul/Azul;1,54978653024647;;;439;False
11627;7909224450734;Sand Ipanema Classica 27/28 Rosa/Ouro;0,882825448334409;;;244;False
12087;;Sand Ipanema Classica 27/28 Rosa/Rosa;4,76690220341043;;;845;False
12088;;Sand Ipanema Classica 29/30 Azul/Azul;25,1972755696652;;;655;False
11628;7909224450741;Sand Ipanema Classica 29/30 Rosa/Ouro;0;;;349;False
12090;7909224792261;Sand Ipanema Classica 29/30 Rosa/Rosa;9,30797139177212;;;437;False
12092;;Sand Ipanema Classica 31/32 Azul/Azul;61,5670504181438;;;765;False
11638;7909224450758;Sand Ipanema Classica 31/32 Rosa/Ouro;3,04341577585624;;;808;False
12095;;Sand Ipanema Classica 33/34 Preto/Preto;44,9508658093817;;;345;False
11630;7909171401025;Sand Ipanema Classica 33/34 Pto Ouro;2,60383869447128;;;588;False
12148;;Sand Ipanema Classica 33/34 Rosa;19,1082789823876;;;121;False
10004;7909171338338;Sand Ipanema Classica 33/34 Verm/Dourado;0,182243343756241;;;19;False
12098;;Sand Ipanema Classica 35 Azul/Branco;37,1604918719817;;;724;False
12100;;Sand Ipanema Classica 35 Preto/Preto;63,984470789346;;;463;False
12101;;Sand Ipanema Classica 35 Rosa/Rosa;52,4241952568065;;;192;False
12094;7909224449523;Sand Ipanema Classica 35 Rosa/Rose;13,1327340538692;;;773;False
14111;7909224755556;Sand Ipanema Classica 35 Vde/Pto;1,66340878773087;;;756;False
14115;7909224474662;Sand Ipanema Classica 35 Vde/Vde;31,7249667176285;;;101;False
12145;7909224449486;Sand Ipanema Classica 36 Azul/Az Metal;5,66151380220619;;;83;False
12125;7909224449387;Sand Ipanema Classica 36 Azul/Branco;19,4760382100755;;;316;False
11641;7909171669593;Sand Ipanema Classica 36 Cinza/Azul;7,47939972864991;;;247;False
12142;7909224474754;Sand Ipanema Classica 36 Graf/Verm;7,13785254974308;;;176;False
12105;;Sand Ipanema Classica 36 Preto/Preto;1,65330845182632;;;477;False
12080;;Sand Ipanema Classica 36 Rosa;1,83569537634669;;;668;False
12093;7909224449530;Sand Ipanema Classica 36 Rosa/Rose;9,41665953767847;;;533;False
14112;7909224755563;Sand Ipanema Classica 36 Vde/Pto;36,6091810855652;;;851;False
14116;7909224746240;Sand Ipanema Classica 36 Verde/Verde;2,41729929724868;;;662;False
12146;7909224449493;Sand Ipanema Classica 37/38 Az/Az Metal;43,9748414879382;;;777;False
12122;7909224449394;Sand Ipanema Classica 37/38 Azul/Branco;41,972424291813;;;809;False
12120;7909224474761;Sand Ipanema Classica 37/38 Graf/Verm;44,0288598109803;;;940;False
12115;7909224449547;Sand Ipanema Classica 37/38 Rosa/Rose;0,369205690451911;;;527;False
14113;7909224755570;Sand Ipanema Classica 37/38 Vde/Pto;17,5552231148031;;;13;False
14601;7909224746257;Sand Ipanema Classica 37/38 Vde/Vde;5,31902723861572;;;895;False
12147;7909171965923;Sand Ipanema Classica 39/40 Azul/Cinza;67,9025328558775;;;475;False
12162;7909224474778;Sand Ipanema Classica 39/40 Graf/Verm;2,7805206880324;;;847;False
12121;7909224474853;Sand Ipanema Classica 39/40 Marr/Preto;20,6562380735391;;;424;False
14285;7909224755662;Sand Ipanema Classica 39/40 Marrom;92,3276581229776;;;91;False
13953;7909224449455;Sand Ipanema Classica 39/40 Marrom/Bronz;0;;;207;False
11631;7909171320579;Sand Ipanema Classica 39/40 Pto Ouro;12,9289255368255;;;814;False
12117;;Sand Ipanema Classica 39/40 Rosa/Rosa;26,9944884847835;;;153;False
14309;7909224777435;Sand Ipanema Classica 39/40 Verm/Azul;20,4855133865651;;;867;False
12153;7909171965930;Sand Ipanema Classica 41/42 Azul/Cinza;74,3822434229754;;;696;False
13959;7909224755518;Sand Ipanema Classica 41/42 Cinza/Azul;0,55828320780564;;;212;False
12089;7909224474785;Sand Ipanema Classica 41/42 Graf/Verm;1,12680301139378;;;89;False
12113;7909224474709;Sand Ipanema Classica 41/42 Verd/Verd;14,6226972866616;;;639;False
15539;7909224755594;Sand Ipanema Classica 41/42 Verde/Preto;0,133131998623426;;;11;False
12123;;Sand Ipanema Classica 43/44 Azul/Branco;5,47656801395692;;;277;False
12128;7909224474792;Sand Ipanema Classica 43/44 Graf/Verm;3,51442300007714;;;969;False
273;7909171965947;Sand Ipanema Classica 43/44 Rosa/Rose;6,54504294571153;;;413;False
12126;7909224474716;Sand Ipanema Classica 43/44 Verde/Verde;3,54852614896428;;;819;False
12168;;Sand Ipanema Classica Azul 33/34;11,0710855315626;;;150;False
12169;;Sand Ipanema Classica Azul 35;36,6093625765759;;;995;False
12170;;Sand Ipanema Classica Azul 36;3,37639543791292;;;94;False
12171;12171;Sand Ipanema Classica Azul 37/38;36,8798133889443;;;387;False
12172;;Sand Ipanema Classica Azul 39/40;26,2086742756035;;;346;False
12173;;Sand Ipanema Classica Azul 41/42;1,19438292685339;;;357;False
12174;;Sand Ipanema Classica Azul 45/46;6,96507360495097;;;723;False
12129;;Sand Ipanema Classica Azul/Branco 33/34;3,26805852128934;;;428;False
12130;;Sand Ipanema Classica Azul/Branco 36;1,68167561148851;;;346;False
12131;;Sand Ipanema Classica Azul/Branco 37/38;57,9627465124504;;;242;False
12132;;Sand Ipanema Classica Azul/Branco 39/40;27,9804423119931;;;684;False
12133;12133;Sand Ipanema Classica Azul/Branco 41/42;20,2022864103564;;;99;False
11624;7909006061042;Sand Ipanema Classica Azul/Branco 45/46;0,604989476242211;;;812;False
12135;;Sand Ipanema Classica Fem Rosa/Rosa 33/3;13,137542134968;;;901;False
12136;;Sand Ipanema Classica Fem Roxo/Roxo 33/3;10,3624278609501;;;884;False
12137;;Sand Ipanema Classica Fem Roxo/Roxo 36;32,6037024866507;;;656;False
12138;;Sand Ipanema Classica Fem Roxo/Roxo 37/3;7,03396455724078;;;27;False
12139;;Sand Ipanema Classica Fem Roxo/Roxo 39/4;3,17405363378345;;;592;False
12144;;Sand Ipanema Classica Masc 43/44 Azul Op;5,52762675468926;;;611;False
12152;;Sand Ipanema Feminina Rosa/Rosa 37/38;62,4411515418771;;;726;False
10812;7909224109007;Sand Ipanema Frozen Azul 25;48,2406180452711;;;34;False
10930;7909224109014;Sand Ipanema Frozen Azul 26/27;12,7897685542367;;;144;False
10819;7909224109038;Sand Ipanema Frozen Azul 29;0;;;545;False
10931;7909224109052;Sand Ipanema Frozen Azul 31;70,9471708319498;;;327;False
10799;7909224088227;Sand Ipanema Homem Aranha;6,90769008825338;;;935;False
13964;7909510368040;Sand Ipanema Homem Aranha 23/24;25,2338582907645;;;144;False
13960;7909510368057;Sand Ipanema Homem Aranha 25/26;34,2059910006239;;;715;False
13963;7909510368064;Sand Ipanema Homem Aranha 27/28;52,6907148307324;;;89;False
13962;7909510368071;Sand Ipanema Homem Aranha 29/30;10,3018443426678;;;603;False
13961;7909510368088;Sand Ipanema Homem Aranha 31/32;35,2349110440614;;;160;False
13965;7909510368095;Sand Ipanema Homem Aranha 33/34;49,1364506900441;;;132;False
10932;7909224195659;Sand Ipanema Strike Preto/Bco/ Ve 35/36;3,64632108202698;;;481;False
10863;7909224195642;Sand Ipanema Strike Preto/Ver 34;10,9137864959415;;;863;False
10929;7909224195482;Sand Ipanema Strike Preto/Ver  37/38;28,9900120200405;;;905;False
10817;7909224195499;Sand Ipanema Strike Preto/Ver  39/40;2,51597474166676;;;260;False
10907;7909224195505;Sand Ipanema Strike Preto/Ver 41/42;0,772263242067945;;;293;False
10926;7909224195512;Sand Ipanema Strike Preto/Ver 43/44;18,0494415850816;;;743;False
13924;7909224441404;Sand Ipanema Surf Az/Az 37/38;1,60963045133933;;;760;False
12217;;Sand Ipanema Surf Az/Br 37/38;41,1980551729417;;;453;False
12214;;Sand Ipanema Surf Az/Br 39/40;45,7139956496091;;;241;False
12216;;Sand Ipanema Surf Az/Br 39/40;18,3864380232457;;;413;False
12215;;Sand Ipanema Surf Az/Br 43/44;9,36251901856994;;;380;False
13958;7909224755501;Sand Ipanema Surf Cinza/Azul 39/40;0,923402107892622;;;650;False
13972;7909224441565;Sand Ipanema Surf Pret/Verm 41/42;4,02300646062843;;;876;False
14609;7909224441572;Sand Ipanema Surf Pret/Verm 43/44;1,10819250108099;;;375;False
13968;7909224441558;Sand Ipanema Surf Pto/Verm 39/40;61,6580325271279;;;380;False
15041;7909224777589;Sand Ipanema Surf Verd/Verd 41/42;58,2536421986276;;;15;False
10925;7909224389737;Sand Ipanema Swell Amar/Lar 33/34;28,3053426717184;;;730;False
10927;7909224389744;Sand Ipanema Swell Amar/Lar 35;25,6313906886404;;;567;False
10928;7909224389751;Sand Ipanema Swell Amar/Lar 36;22,285047798048;;;896;False
10815;7909224389768;Sand Ipanema Swell Amar/Lar 37/38;30,488224232012;;;371;False
10909;7909224389775;Sand Ipanema Swell Amar/Lar 39/40;16,3808859251601;;;859;False
13952;7909171440895;Sand Rider Strike Preto/Branco 37/38;10,6585500625516;;;892;False
11425;7909510366244;Sand Rider Strike Preto/Verm 41/42;56,4608649809726;;;95;False
11426;7909171218753;Sand Rider Strike Preto/Verm 43/44;14,5477847877601;;;76;False
14131;7891224351855;Sandália Areia, Café e Preta Aloha Havaianas nº 43/44;27,3880845219818;;;277;False
15753;7893249248691;Sandália Areia, Café e Preta Aloha Havaianas nº 43/44;12,1881633453512;;;569;False
14511;7891224351732;Sandália Areia, Café e Preta Aloha Havaianas nº 43/44;6,2395981288824;;;858;False
15737;7893249246420;Sandália Areia, Café e Preta Aloha Havaianas nº 43/44;10,0267368354653;;;101;False
15754;7893249430478;Sandália Areia, Café e Preta Aloha Havaianas nº 43/44;58,7375013438601;;;734;False
13707;7890875692553;Sandália Azul Antômica Surf Ipanema nº 39/40;48,0216337872612;;;650;False
11564;7909006302299;Sandália Azul Clássica Ipanema nº 45/46;1,30253228711592;;;964;False
13846;7890557699498;Sandália Azul Naval Brasil Havaianas nº 39/40;0;;;720;False
14445;7890557722271;Sandália Azul Naval Top Havaianas nº 33/34;46,3870131741859;;;143;False
14863;7890541641847;Sandália Azul Naval Top Havaianas nº 33/34;58,1573711048497;;;998;False
13294;7890732505651;Sandália Azul Naval Top Havaianas nº 33/34;20,3624603637804;;;982;False
12239;7891109146361;Sandália Azul Naval Top Havaianas nº 33/34;19,3327656838481;;;634;False
12254;7891109146606;Sandália Azul Naval Top Havaianas nº 33/34;20,1576441605858;;;582;False
12242;7891109146385;Sandália Azul Tradicional Havaianas nº 39/40;36,4924297386462;;;12;False
14675;7891109146392;Sandália Azul Tradicional Havaianas nº 41/42;31,6084136318498;;;279;False
15758;7893249751863;Sandália Azul Tradicional Havaianas nº 43/44;58,0716568277585;;;146;False
12238;7891109146354;Sandália Azul Tradicional Havaianas nº 43/44;2,2078385893754;;;9;False
12244;7891109146408;Sandália Azul Tradicional Havaianas nº 43/44;27,2686300862036;;;729;False
14154;7890541038579;Sandália Bege Palha Color Floral Havaianas nº 37/38;20,578191436212;;;570;False
13848;7895265145312;Sandália Branca Brasil Havaianas nº 39/40;30,4189937873585;;;721;False
13849;7895265145329;Sandália Branca Brasil Havaianas nº 41/42;22,716127484902;;;390;False
12124;7890875227304;Sandália Branca Clássica Ipanema nº 36;56,2360238479336;;;731;False
12143;7890875227311;Sandália Branca Clássica Ipanema nº 37/38;9,2639315165657;;;853;False
11543;7891109714478;Sandália Branca Top Havaianas nº 39/40;65,7106026529056;;;220;False
14432;7891224883240;Sandália Branca e Morango Trend Havaianas nº 39/40;33,7944337667158;;;893;False
14659;7890541017383;Sandália Branca e Preta Slim Animals Havaianas nº 33/34;15,1815675502049;;;131;False
14144;7893249149523;Sandália HAVAIANA Athetic Masculino Adulto un;7,41760348535696;;;970;False
15322;7893249711591;Sandália HAVAIANA Slim Gloss Areia Tamanho 35/36;18,8949827132995;;;996;False
15421;7893249711645;Sandália HAVAIANA Slim Gloss Areia Tamanho 35/36;53,6296325581982;;;805;False
14891;7893249167060;Sandália HAVAIANA Slim Organic Rosa Ballet 33/34;7,0156250869823;;;886;False
15616;7893249724294;Sandália HAVAIANAS Athletic Azul Aço 35/36;11,2300637342658;;;878;False
13847;7895265145305;Sandália HAVAIANAS Brasil Branca Tamanho 37/38;51,7279779972869;;;326;False
15458;7893249733906;Sandália HAVAIANAS Kids Athletic Azul 27/28;31,8917030065833;;;252;False
15621;7893249567068;Sandalia Hav Fem Slim Rosa Ballet 33/34;12,1004215405765;;;594;False
14654;7890541629647;Sandalia Havaiana Casual 35/36 Rose;53,7497446887605;;;165;False
14153;7890541341778;Sandalia Havaianas Top Disney 33 Ros Hol;9,36990172036621;;;500;False
14152;7890541342591;Sandalia Havaianas Top Disney Cz Aco;14,8738095105141;;;105;False
12082;7909224792186;Sandália IPANEMA Clas Infantil Rosa/Rosa 31/32;8,88977938404499;;;215;False
15540;7909224746165;Sandália IPANEMA Clássica Feminino Cores un;24,6161503616076;;;763;False
11417;7909510366220;Sandália IPANEMA Rider Street Ad Pt/Vm 21246;64,1841550071736;;;482;False
14756;7891261121213;Sandália Infantil Preta Clássica Ipanema nº 23/24;86,8175625880998;;;256;False
14156;7891224959280;Sandália Kids Azul Estrela e Vermelha Rubi Cars Havaianas nº 27/28;7,21171369868313;;;823;False
14671;7890541150530;Sandália Kids Rosa Quartz Slim Princess Havaianas nº 27/28;2,38942726143852;;;594;False
14150;7890541036971;Sandália Marinho Slim Oceano Havaianas nº 37/38;0,417818685876876;;;895;False
14155;7890541040671;Sandália Morango Color Floral Havaianas nº 35/36;91,2803587693771;;;614;False
14660;7890541013606;Sandália Petróleo Slim Organic Havaianas nº 39/40;12,3269661968785;;;619;False
15740;7893249746272;Sandália Petróleo Slim Organic Havaianas nº 39/40;51,0683095083034;;;739;False
13969;7890244999092;Sandália Preta Anatômica Surf Ipanema nº 37/38;80,3819342480916;;;917;False
13954;7890244999108;Sandália Preta Anatômica Surf Ipanema nº 39/40;60,6211694292304;;;335;False
15375;7890244999115;Sandália Preta Anatômica Surf Ipanema nº 41/42;56,8418100191004;;;839;False
13967;7890244999122;Sandália Preta Anatômica Surf Ipanema nº 43/44;12,3770219828484;;;483;False
12116;7891261848998;Sandália Preta Clássica Ipanema nº 37/38;39,8991205740225;;;115;False
14921;7891261849001;Sandália Preta Clássica Ipanema nº 39/40;0,15400025059952;;;769;False
12086;7891261849018;Sandália Preta Clássica Ipanema nº 41/42;61,8591873558708;;;843;False
12076;7891261849025;Sandália Preta Clássica Ipanema nº 43/44;9,37468875863527;;;400;False
14919;7909171218623;Sandália Preta Strike Rider nº 37/38;17,8258957907772;;;980;False
12253;7891109146590;Sandália Preta Tradicional Havaianas nº 37/38;41,7990093711872;;;296;False
12255;7891109146613;Sandália Preta Tradicional Havaianas nº 41/42;71,4074989174338;;;512;False
12256;7891109146620;Sandália Preta Tradicional Havaianas nº 43/44;65,387071378788;;;348;False
11419;7909510366237;Sandália Rider Street Adulto -  escolha a numeração na observação;34,3325129498526;;;760;False
13255;7893249536965;Sandália Rosa Batom Flat Havaianas nº 33/34;27,5593681756889;;;267;False
15411;7891224853472;Sandália Rosa Hollywood Top Havaianas nº 37/38;7,41835481488508;;;359;False
14143;7890541076250;Sandália Rosa Quartz Slim Pets Havaianas nº 39/40;72,6804370992678;;;868;False
14142;7890541076359;Sandália Verde Maçã Slim Pets Havaianas nº 39/40;14,7796819818683;;;6;False
10573;7894904215928;Sanduiche 145G Seara Hot Hit Burge Gril;60,4232697840854;;;535;False
13224;7894904215935;Sanduiche 145G Seara Hot Hit X Fgo Gril;29,5475331775386;;;406;False
13811;7896243101856;Sanro Luva Latex Top C.1 P Multiuso;15,0469679028592;;;233;False
10397;;Sapolio Radiun Cloro 300G;12,7870800730009;;;868;False
10398;;Sapolio Radiun Pedra 200G;0,946727859608006;;;304;False
10394;7891022861075;Saponáceo Cremoso Multiuso Bom Bril Sapólio Radium Squeeze 250ml;68,314913736325;;;427;False
10395;7891022861044;Saponáceo Cremoso Multiuso Clássico Bom Bril Sapólio Radium Squeeze 250ml;1,42129621004597;;;61;False
11031;7896731301461;Saque Kyodai 750Ml;18,415444245157;;;179;False
7399;7896008101633;Saque Sakai 750Ml Seco;66,1878938783873;;;864;False
11792;7898234331204;Sardinha Eviscerada Só Pesca 800g;1,77826933375626;;;49;False
5528;;Sardinha Gomes Da Costa 80G Oleo;54,4018969750962;;;968;False
12377;7896114990138;Sardinha Pescador 125G Oleo Proprio Suco;61,3087021324372;;;439;False
5524;7896009301063;Sardinha com Molho de Tomate Coqueiro Lata 83g;31,566408832366;;;970;False
5525;7891167011229;Sardinha com Molho de Tomate Gomes da Costa Lata 84g;8,95126395917838;;;352;False
12397;7896114900045;Sardinha com Molho de Tomate Pescador Lata 83g;55,2799700090518;;;70;False
5523;7896009301049;Sardinha com Óleo Coqueiro Lata 83g;58,1715824825831;;;967;False
5522;7896009301056;Sardinha com Óleo Limão Coqueiro Lata 83g;10,0272295557196;;;62;False
5605;;Seleta Fugini 200G Sc;25,6560141287171;;;753;False
5606;;Seleta Legumes 200G Predilecta Lt;3,83583120581673;;;216;False
5607;7896102500530;Seleta de Legumes em Conserva Quero Lata 170g;26,778965187466;;;433;False
12812;12812;Selo P/ Panela Clock;13,2122046039177;;;786;False
6785;;Semente Linhaca Cordeiro 250G;37,0099415120289;;;730;False
5814;5814;Semola Piraque 500G Bichinhos;3,1385857639176;;;579;False
5815;;Semola Piraque 500G Letrinhas;4,69321656874169;;;241;False
14390;7898936093172;Sene Semeador 15G;28,1979873607766;;;715;False
6221;;Sequilhos Panco 200G;6,21694240380202;;;618;False
6222;;Sequilhos Panco 500G;8,61655052579736;;;238;False
12569;;Serra Aco Carbono C/2Un;81,212340905535;;;267;False
9556;;Sh Clear 200Ml Hidratacao Intensa;1,69097817768071;;;808;False
9672;;Sh Darling 350Ml 2 Em 1;5,02665074962555;;;593;False
9673;;Sh Dimension 200Ml 2 Em 1 Normais E Oleo;3,96529732055758;;;6;False
9559;;Sh Dove 200Ml Controle De Queda;34,356575073508;;;139;False
9560;9560;Sh Dove 200Ml Cor Duradoura;36,397406936582;;;201;False
9562;;Sh Dove 200Ml Hidratacao Intensa;19,9211816936833;;;608;False
9564;;Sh Dove 200Ml Reconstrucao Completa;40,9314975290439;;;314;False
9565;;Sh Dove 200Ml Ultra Cachos;29,6064163821667;;;741;False
9566;;Sh Elseve 200Ml Arginina Resist;18,8335217340924;;;240;False
9569;;Sh Elseve 200Ml Hydra Max Colageno;13,5400460466143;;;651;False
9573;;Sh Elseve 200Ml Oleo Extraordinario;23,4439842711491;;;301;False
9576;;Sh Elseve 200Ml Quera Liso;5,30488947773296;;;313;False
9577;9577;Sh Elseve 200Ml Quera Solto;5,64115453564191;;;996;False
9578;;Sh Elseve 200Ml Reparacao Total 5;73,0783814827854;;;846;False
9656;;Sh Gota Dourada 430Ml Ant Caspa;37,1968386972399;;;766;False
9594;;Sh Head E Shoulders Hid 200Ml;72,1845257953561;;;18;False
15538;7898466604893;Sh Isacare Detox+Babosa Purifucacao;31,7809116363032;;;676;False
10844;;Sh Johnson Baby 200Ml Cab Cacheados;2,073276675341;;;619;False
10846;;Sh Johnson Baby 200Ml Regular;52,5628003806991;;;801;False
10847;;Sh Johnsons Baby 200Ml Cabelos Claros;0;;;580;False
10848;;Sh Johnsons Baby 200Ml Cheirinho Prolong;61,0115925159288;;;759;False
10849;10849;Sh Johnsons Baby 200Ml Gotas De Brilho;0,809061541030608;;;290;False
9657;7898919412013;Sh Monange 350Ml Anti Caspa;0,773024701202165;;;937;False
9658;;Sh Palmolive 350Ml Anticaspa;15,7641124252741;;;253;False
9659;;Sh Palmolive Anticaspa 350Ml For Men;10,8921604149243;;;346;False
10850;;Sh Palmolive Kids 350Ml;26,4977267557662;;;832;False
10851;;Sh Palmolive Kids 350Ml Cab Cacheados;64,264113684152;;;335;False
9679;;Sh Pantene 200Ml 2Em1 Classico;65,406183271902;;;224;False
9604;;Sh Pantene 200Ml Brilho Extremo;3,70668240173459;;;267;False
9605;;Sh Pantene 200Ml Cachos Definidos;0;;;789;False
9606;;Sh Pantene 200Ml Cor Radiante;19,921202085149;;;434;False
9612;;Sh Pantene 200Ml Cuidado Classico;40,1313499628158;;;55;False
9608;;Sh Pantene 200Ml Liso Extremo;7,58168599689113;;;999;False
9609;;Sh Pantene 200Ml Queda;43,5078011463907;;;943;False
9610;;Sh Pantene 200Ml Reparacao Intensa;23,8192402400143;;;624;False
9611;;Sh Pantene 200Ml Restauracao;33,0085126010126;;;502;False
10820;7500435125420;Sh Pantene Liso Extremo 175Ml;67,2428859497597;;;512;False
12960;;Sh Pet Life 500Ml Erva Sta Maria;79,6184719372815;;;4;False
15556;7898919386048;Sh Pet Life 500Ml Escurecedor;1,17594220793066;;;957;False
12961;;Sh Pet Life 500Ml Filhotes;80,5000301069282;;;989;False
12962;;Sh Pet Life 500Ml Neutro;1,53074339950241;;;694;False
12963;;Sh Pet Life 500Ml Sem Sal;58,2573535532067;;;811;False
9680;;Sh Salon Line Bomba 300Ml Liberado;1,89702309991199;;;605;False
9681;;Sh Salon Line Bomba 300Ml Mega Hidrataca;0,41960972012895;;;48;False
9682;;Sh Salon Line Bomba 300Ml Vitaminas;9,35051980520036;;;929;False
12964;;Sh Sanol Dog 500Ml Antipulgas;3,37245537160111;;;218;False
9660;;Sh Seda 325Ml Anticaspa Hidratacao Diari;10,1685219332729;;;244;False
9613;;Sh Seda 325Ml Cachos Definidos;8,10986832082223;;;945;False
9614;9614;Sh Seda 325Ml Ceramidas;1,48572250438809;;;15;False
9615;;Sh Seda 325Ml Crescimento Saudavel;26,2789249265031;;;380;False
9616;;Sh Seda 325Ml Keraforce Original;23,2075343151068;;;873;False
9617;;Sh Seda 325Ml Keraforce Quimica;8,5002987511405;;;679;False
9618;;Sh Seda 325Ml Liso Extremo;26,0107494212129;;;550;False
9619;;Sh Seda 325Ml Liso Perfeito;18,7114159391813;;;942;False
9620;;Sh Seda 325Ml Pos Alisamento;19,291347489004;;;561;False
9621;9621;Sh Seda 325Ml Pretos Luminosos;0,885203194176994;;;91;False
13761;;Sh Seda 325Ml Restauracao Instantanea;26,3219904256706;;;831;False
10852;;Sh Tra La La Kids 480Ml Hidrakids;20,2270912424595;;;319;False
10853;;Sh Tra La La Kids 480Ml Nutrikids;3,00109678642703;;;100;False
9639;;Sh Transformes Phisalia 2 Em 1 300Ml;72,312849970839;;;789;False
13762;;Sh Tresemme 200Ml Hid Profunda;8,12113121992734;;;638;False
9640;;Sh Tresemme 400Ml Cachos Perfeitos;22,7876503804613;;;470;False
9642;;Sh Tresemme 400Ml Expert Reconst E Forca;10,0405695020189;;;663;False
9643;;Sh Tresemme 400Ml Hid Profunda;55,0766850378446;;;938;False
7217;;Shake Linea Zero 400G Baunilha;6,36471884439544;;;572;False
11383;7898474840269;Shampo TOKBOTHÂNICO Babosa 500ml;2,6185203153586;;;712;False
